"Tabela 8185 - Índice e variação da receita nominal e do volume de vendas no comércio varejista (2014 = 100)"
"Variável - PMC - Número-índice (2014=100) (Número-índice)"
"";"Mês x Tipos de índice"
"";"fevereiro 2019";;"março 2019";;"abril 2019";;"maio 2019";;"junho 2019";;"julho 2019";;"agosto 2019";;"setembro 2019";;"outubro 2019";;"novembro 2019";;"dezembro 2019";;"janeiro 2020";;"fevereiro 2020";;"março 2020";;"abril 2020";;"maio 2020";;"junho 2020";;"julho 2020";;"agosto 2020";;"setembro 2020";;"outubro 2020";;"novembro 2020";;"dezembro 2020";;"janeiro 2021";;"fevereiro 2021";;"março 2021";;"abril 2021";;"maio 2021";;"junho 2021";;"julho 2021";;"agosto 2021";;"setembro 2021";;"outubro 2021";;"novembro 2021";;"dezembro 2021";;"janeiro 2022";;"fevereiro 2022";;"março 2022";;"abril 2022";;"maio 2022";;"junho 2022";;"julho 2022"
"";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista";"Índice de receita nominal de vendas no comércio varejista";"Índice de volume de vendas no comércio varejista"
"Brasil";"107,71242";"85,57359";"115,12002";"90,33794";"115,11722";"89,49337";"118,98231";"92,74392";"114,94754";"89,72341";"118,23086";"92,82612";"121,13520";"95,20323";"115,81244";"91,38233";"122,76759";"96,60000";"132,90489";"104,85713";"158,91247";"123,49180";"122,32249";"93,92583";"117,08203";"89,57254";"118,23607";"89,30392";"98,97325";"74,15438";"112,67989";"85,89734";"118,04032";"90,16065";"128,60868";"97,92533";"133,36869";"101,07764";"131,33440";"98,03824";"142,46685";"104,67262";"148,40204";"108,58743";"173,62821";"125,05778";"132,90823";"93,55060";"124,08321";"86,09025";"134,36255";"91,29534";"134,63493";"91,74785";"146,21732";"99,58965";"141,93141";"95,87829";"153,94509";"103,55395";"146,62695";"96,97220";"142,67922";"92,96358";"151,69203";"97,52042";"161,49762";"104,02254";"189,03860";"121,37463";"147,46626";"92,15797";"141,85502";"87,19062";"160,32979";"95,80986";"164,62118";"95,87093";"171,07756";"99,43630";"166,55379";"95,75079";"169,74324";"98,13159"
"Fonte: IBGE - Pesquisa Mensal de Comércio"

""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
